"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genenames","diffexpressed","delabel"
"STM2320",96.8120332377503,0.0273984218741601,0.209302433266576,0.130903503827232,0.895851642883147,0.998802608278029,"nuoJ","NO",NA
"STM2321",93.0861543297448,0.0243224298259686,0.202148807962633,0.120319432358288,0.904230111140606,0.998802608278029,"nuoI","NO",NA
"STM2322",148.859686713628,-0.0706192726645089,0.253577537346117,-0.27849183095472,0.780634835066253,0.998802608278029,"nuoH","NO",NA
"STM2323",491.540979208964,-0.149061533245622,0.309819961596542,-0.481123077020243,0.630429027584417,0.998802608278029,"nuoG","NO",NA
"STM2324",185.725365376163,-0.0374951777766514,0.387960275218557,-0.0966469511743915,0.923006769343966,0.998802608278029,"nuoF","NO",NA
"STM2325",83.4983581541147,-0.177439231183204,0.321538259583243,-0.551844845503577,0.581054659175693,0.998802608278029,"nuoE","NO",NA
"STM2326",305.423366493015,-0.126609747326723,0.300277737792523,-0.421642137900359,0.673286244472551,0.998802608278029,"nuoC","NO",NA
"STM2327",187.751996687465,-0.227760441767838,0.255377083211145,-0.891859359124744,0.372468320463956,0.998802608278029,"nuoB","NO",NA
"STM2328",256.673981246248,-0.074536466744848,0.215690468422145,-0.345571444533964,0.729664809221064,0.998802608278029,"nuoA","NO",NA
"STM2329",6.59849537867063,-0.413248567998499,0.58152469556467,-0.710629438698605,0.477313895527452,0.998802608278029,NA,"NO",NA
"STM2330",440.74559405016,0.102174499719653,0.198640285799041,0.514369476003576,0.606993695893185,0.998802608278029,"lrhA","NO",NA
"STM2331",189.837559755135,0.414863678689622,0.409496438843438,1.01310692679366,0.311009090051881,0.998802608278029,"yfbQ","NO",NA
"STM2332",25.2559098495442,-0.244012556747445,0.326448302861632,-0.747476873392942,0.454775757599959,0.998802608278029,NA,"NO",NA
"STM2333",84.6763256405989,0.0194830919485946,0.291257913358549,0.0668929188015234,0.94666695039099,0.998802608278029,"yfbS","NO",NA
"STM2334",94.2417631166524,0.330865388843406,0.232511349731121,1.42300747566096,0.154733988146272,0.998802608278029,"yfbT","NO",NA
"STM2335",98.7060504898891,0.282785390165358,0.272890805779944,1.03625840144059,0.300081607399998,0.998802608278029,"yfbU","NO",NA
"STM2336",202.404947498877,-0.401917748526868,0.411778617178823,-0.976052985170736,0.329038208009883,0.998802608278029,NA,"NO",NA
"STM2337",603.563675476617,0.262754009631593,0.132871498975986,1.97750466922242,0.0479846132512089,0.850424637208746,"ackA","NO",NA
"STM2338",612.157535014708,0.368627723726697,0.376822001348533,0.97825424844486,0.327948591886431,0.998802608278029,"pta","NO",NA
"STM2339",54.4624059156766,-0.0432223297447574,0.220816681063344,-0.195738517292353,0.844814835073512,0.998802608278029,"yfcC","NO",NA
"STM2340",103.495310394508,-0.271202620087908,0.51322160653642,-0.528431805352416,0.597199667243931,0.998802608278029,NA,"NO",NA
"STM2341",69.8967116943945,-0.0179099857769741,0.483163453155288,-0.037068171568055,0.970430649988005,0.998802608278029,NA,"NO",NA
"STM2342",72.7502248915392,-0.056443297690861,0.47768640543874,-0.11815973209248,0.905941095516024,0.998802608278029,NA,"NO",NA
"STM2343",19.1178992995542,0.146110578065538,0.475714786346328,0.307139030064051,0.758737550795796,0.998802608278029,NA,"NO",NA
"STM2344",28.3123910052842,0.193770220935828,0.307221739244046,0.630717804712066,0.528225055259416,0.998802608278029,NA,"NO",NA
"STM2345",111.532014887132,-0.0238877319608385,0.269575351025699,-0.0886124486899444,0.929389914383408,0.998802608278029,NA,"NO",NA
"STM2346",63.969700296216,-0.159634974607161,0.23536996162196,-0.678230023521687,0.497625859034544,0.998802608278029,NA,"NO",NA
"STM2347",65.9499943536066,-0.0795547300879588,0.240874539078907,-0.330274550362079,0.741192520893626,0.998802608278029,"yfcE","NO",NA
"STM2348",40.8502080525911,-0.133956331895529,0.369728976779621,-0.362309530246462,0.717120737183009,0.998802608278029,"yfcF","NO",NA
"STM2349",20.0098995832326,-0.144915923852817,0.46396582222426,-0.312341808192008,0.75478076984938,0.998802608278029,"yfcG","NO",NA
"STM2350",82.6001233810508,-0.10706762739963,0.290686966032904,-0.368326206230761,0.712630014185992,0.998802608278029,"yfcH","NO",NA
"STM2351",20.8633028418089,-0.105457583029488,0.344130264116763,-0.306446697735676,0.759264557770005,0.998802608278029,"hisP","NO",NA
"STM2352",22.3645630149207,-0.363304717517443,0.293008686922633,-1.23991108022463,0.215008285125346,0.998802608278029,"hisM","NO",NA
"STM2353",21.4222161957836,0.112166185351469,0.39806270757271,0.281780189949045,0.778112061811327,0.998802608278029,"hisQ","NO",NA
"STM2354",83.4574107141383,0.0420130985282836,0.29760316473293,0.141171544885909,0.887734424812621,0.998802608278029,"hisJ","NO",NA
"STM2355",25.9836203837894,-0.266056773907066,0.477931815517005,-0.556683537837416,0.577743666389937,0.998802608278029,"argT","NO",NA
"STM2356",46.5902486280241,0.0528255231708271,0.255184774326201,0.207008914659229,0.836002896405045,0.998802608278029,"ubiX","NO",NA
"STM2357",58.4229646294952,-0.0825651148140352,0.230293451238273,-0.358521331675251,0.719953207064647,0.998802608278029,NA,"NO",NA
"STM2358",41.0000855698726,-0.0742025666641261,0.371697883356438,-0.199631394169038,0.84176887297605,0.998802608278029,NA,"NO",NA
"STM2359",40.5449364254442,-0.127261224127849,0.387306768311303,-0.328579912720661,0.742473233090938,0.998802608278029,NA,"NO",NA
"STM2360",66.0670992078163,0.311606723259197,0.394929600140532,0.789018405174783,0.430101249360095,0.998802608278029,NA,"NO",NA
"STM2361",108.139896509648,-0.382308262559351,0.376128541129482,-1.01642981256172,0.309424754908184,0.998802608278029,NA,"NO",NA
"STM2362",91.0265753771267,0.106946509915545,0.300411999872002,0.355999460611135,0.721840969125397,0.998802608278029,"purF","NO",NA
"STM2363",48.7273052505961,-0.0559703632051492,0.255673582545212,-0.218913360731165,0.826717538533075,0.998802608278029,"cvpA","NO",NA
"STM2364",130.558410812873,-0.0974691486384524,0.171244128291113,-0.569182427515154,0.569232344672842,0.998802608278029,"dedD","NO",NA
"STM2365",54.3873594008385,-0.156448130796229,0.32131775641511,-0.486895379021985,0.62633247380247,0.998802608278029,"folC","NO",NA
"STM2366",191.641242432117,-0.0631125355446079,0.137068931263291,-0.460443770611864,0.645197723092319,0.998802608278029,"accD","NO",NA
"STM2367",27.6306412257615,-0.399751848777968,0.2989546086718,-1.33716570068611,0.181168555105429,0.998802608278029,"dedA","NO",NA
"STM2368",38.4490163805085,0.0249781119538105,0.326361152284971,0.0765351874110317,0.938993320554824,0.998802608278029,"truA","NO",NA
"STM2369",76.8384592050826,-0.388746549759053,0.343608086528848,-1.13136612611827,0.257901022679299,0.998802608278029,"usg","NO",NA
"STM2370",101.407046765342,0.126188856628002,0.239361153755198,0.527190208804972,0.598061507331433,0.998802608278029,"pdxB","NO",NA
"STM2371",47.2004351535527,-0.104523568613298,0.368851109338895,-0.283376045149055,0.776888589318166,0.998802608278029,"flk","NO",NA
"STM2372",69.6737659823407,-0.119731713017745,0.251740365358417,-0.475615870531038,0.634348066704973,0.998802608278029,NA,"NO",NA
"STM2373",2.13161304571014,-0.114190186930054,0.743253763340094,-0.15363553144608,0.877897119488738,0.998802608278029,NA,"NO",NA
"STM2374",1.66965423587462,0.461972451049959,1.03695548292707,0.445508470379,0.655952339884091,0.998802608278029,NA,"NO",NA
"STM2375",0.718211632867777,0.38376581971205,1.28918334915327,0.297681334438664,0.765946390891912,0.998802608278029,NA,"NO",NA
"STM2376",2.37942599604566,-0.813580272979385,0.846436639459348,-0.961182721838519,0.336460302356537,0.998802608278029,NA,"NO",NA
"STM2377",2.02276026985809,0.466740226204925,0.766212664337184,0.609152325364761,0.542423477267188,0.998802608278029,NA,"NO",NA
"STM2378",142.168997176315,0.0737010896764689,0.302268786697826,0.243826332456043,0.807365325356882,0.998802608278029,"fabB","NO",NA
"STM2379",79.0853394208686,-0.329414916493296,0.239825693667416,-1.37355973605614,0.169578404126675,0.998802608278029,NA,"NO",NA
"STM2380",33.0871891230268,-0.0754926841178297,0.292850824934195,-0.25778545829534,0.796572487887045,0.998802608278029,"yfcL","NO",NA
"STM2381",16.0375287718979,0.10924460611887,0.342311477238356,0.319138017224009,0.749621856170981,0.998802608278029,"yfcM","NO",NA
"STM2382",14.7862032739772,0.382787672625442,0.383818425791246,0.997314477115896,0.318611888797664,0.998802608278029,"yfcA","NO",NA
"STM2383",31.6847606336153,0.0814592091288179,0.252404874284189,0.322732313945336,0.746897977573928,0.998802608278029,"mepA","NO",NA
"STM2384",55.8221658319002,0.0461874829173983,0.249265166411309,0.185294574377813,0.852997993365277,0.998802608278029,"aroC","NO",NA
"STM2385",49.0619992749601,0.0419240384205385,0.302124532065738,0.138764098810144,0.889636564456688,0.998802608278029,"yfcB","NO",NA
"STM2386",98.9021106453403,-0.264031082043195,0.270595299756904,-0.97574156787052,0.329192547508754,0.998802608278029,"yfcN","NO",NA
"STM2387",617.326270750512,-0.703909678553116,0.330072860681177,-2.13258877782453,0.0329584747132822,0.728001002488799,"sixA","DOWN","sixA"
"STM2388",236.606368543049,-0.287523752368776,0.24127641729157,-1.19167780919641,0.233387602441099,0.998802608278029,"yfcX","NO",NA
"STM2389",62.9537456972826,-0.0562835168948299,0.329744240802343,-0.170688400069943,0.864468784375641,0.998802608278029,"yfcY","NO",NA
"STM2390",605.946997701288,-0.12173789717356,0.378562769799363,-0.321579159086566,0.747771534466414,0.998802608278029,"yfcZ","NO",NA
"STM2391",85.2089005025474,-0.257592951523379,0.440025443474002,-0.585404674533549,0.558275646358001,0.998802608278029,"fadL","NO",NA
"STM2392",204.503840064637,-0.2942150538155,0.14316273324111,-2.05510922538753,0.0398684560668902,0.79951450910822,"vacJ","NO",NA
"STM2393",40.533672234531,-0.108592886792411,0.684129654701439,-0.158731442272885,0.873880464875521,0.998802608278029,"yfdC","NO",NA
"argW",12.0418758353502,-0.444837533701055,0.447606382008183,-0.993814100025326,0.32031338029766,0.998802608278029,NA,"NO",NA
"STM2395",19.7365367977774,-0.665891630409013,0.716997866939432,-0.928721912732362,0.353033221608672,0.998802608278029,"pgtE","NO",NA
"STM2396",35.4947360217756,0.00886387933023489,0.264992818016124,0.0334495077889075,0.973316130223196,0.998802608278029,"pgtA","NO",NA
"STM2397",64.4933028075118,-0.0926516033823485,0.182524477899529,-0.50761193484059,0.611725519087475,0.998802608278029,"pgtB","NO",NA
"STM2398",63.7843297616061,0.0868994818567493,0.336880176020428,0.257953682176537,0.796442653978496,0.998802608278029,"pgtC","NO",NA
"STM2399",20.8983634628279,-0.0309134884165961,0.350378275159632,-0.0882288960481694,0.929694751140812,0.998802608278029,"pgtP","NO",NA
"STM2400",136.538376675485,-0.250416845800283,0.430701602517074,-0.581416099538092,0.560960049455992,0.998802608278029,NA,"NO",NA
"STM2401",65.9045698491955,-0.503485438017538,0.290336336401406,-1.73414545439963,0.0828922781967153,0.998802608278029,"ddg","NO",NA
"STM2402",121.930115500886,-0.0883917065738327,0.213209098109193,-0.414577554887286,0.678451181975745,0.998802608278029,"yfdZ","NO",NA
"STM2403",76.6510849373741,-0.0359472759198484,0.23098813563409,-0.155623906055473,0.876329480219793,0.998802608278029,"glk","NO",NA
"STM2404",58.816652126592,-0.432907202485555,0.408285083280411,-1.06030619342572,0.28900532252139,0.998802608278029,NA,"NO",NA
"STM2405",147.890454079563,-0.556039627240209,0.386577881591562,-1.43836379088986,0.150330860805847,0.998802608278029,NA,"NO",NA
"STM2406",79.1006138238841,-0.0780431765845922,0.245974857407651,-0.31728111322879,0.751030307055151,0.998802608278029,NA,"NO",NA
"STM2407",87.717966853679,-0.400283938948743,0.28527077948654,-1.40317189047268,0.160565587641227,0.998802608278029,"ypeC","NO",NA
"STM2408",89.4538226541854,-0.441962116490883,0.50338637006826,-0.87797791670631,0.379955703021291,0.998802608278029,"mntH","NO",NA
"STM2409",657.180395253409,-0.0888523516656629,0.310950675861877,-0.285744198559423,0.775074049846619,0.998802608278029,"nupC","NO",NA
"STM2410",32.3556742873917,-0.109216538266509,0.234552539868118,-0.46563784100534,0.641474751977281,0.998802608278029,"yfeA","NO",NA
"alaX",4.60402908590119,0.501304811422508,0.639817687515607,0.783511961616846,0.433326532230634,0.998802608278029,NA,"NO",NA
"alaW",46.7991202757002,-0.651193693662027,0.340517969499773,-1.91236220108631,0.0558297527170235,0.890690807646463,NA,"NO",NA
"STM2413",220.540988910893,0.0185390596897117,0.42260490503587,0.0438685388380387,0.965009193517941,0.998802608278029,"yfeC","NO",NA
"STM2414",163.327813106863,-0.0641435133997676,0.299813097259908,-0.213945001022292,0.830589946855471,0.998802608278029,"yfeD","NO",NA
"STM2415",359.241230329717,-0.201430475357732,0.256121531225157,-0.786464435044526,0.431595446950623,0.998802608278029,"gltX","NO",NA
"valU",19.0464895337944,0.0200037428046229,0.563891014825162,0.0354744840380639,0.971701392353363,0.998802608278029,NA,"NO",NA
"valX",37.4004241994364,-0.218612694495721,0.62500976780509,-0.349774844741139,0.726507678980368,0.998802608278029,NA,"NO",NA
"valY",0.874830452209395,-1.26260894330292,1.39489600884213,-0.905163492690031,0.365378779343136,0.998802608278029,NA,"NO",NA
"lysV",1.76000511424958,0.844826532896656,1.12865625784069,0.748524209233509,0.454144028194599,0.998802608278029,NA,"NO",NA
"STM2420",6.62635052297022,-0.183970769758152,0.513973619455854,-0.357938156345305,0.72038959527542,0.998802608278029,"xapR","NO",NA
"STM2421",9.34561481154909,-0.21644626696797,0.450552900354578,-0.480401450745584,0.630941962944369,0.998802608278029,"xapB","NO",NA
"STM2422",0.804383704708583,-1.1378230389812,1.39981588524487,-0.81283763884574,0.416311152502259,0.998802608278029,"xapA","NO",NA
"STM2423",7.79305133530276,-0.564786254286783,0.52677012660787,-1.07216834394865,0.283644426142238,0.998802608278029,"yfeN","NO",NA
"STM2424",11.6411016505455,-0.161054935354726,0.460866826951139,-0.34946089832541,0.726743321200072,0.998802608278029,"yfeR","NO",NA
"STM2425",24.9870355373118,-0.132391637255445,0.279328275749296,-0.473964323519721,0.635525348446814,0.998802608278029,"yfeH","NO",NA
"STM2426",4.05643862103461,-0.0589694607888339,0.698998696437763,-0.0843627621758868,0.932768013184517,0.998802608278029,NA,"NO",NA
"STM2427",95.3032688046998,-0.109241854216005,0.346612618105111,-0.315169871233244,0.752632679961464,0.998802608278029,"lig","NO",NA
"STM2428",278.646412406215,0.0870122841536697,0.146513477866762,0.59388586920855,0.552588450881034,0.998802608278029,"zipA","NO",NA
"STM2429",28.4733254263086,0.0448038392465388,0.3026991988415,0.148014396529669,0.882331406602289,0.998802608278029,"cysZ","NO",NA
"STM2430",117.420039320307,0.0213519253207329,0.215371355238514,0.0991400425422711,0.92102707932547,0.998802608278029,"cysK","NO",NA
"STM2431",349.83344505886,-0.136644471535503,0.217901816209192,-0.627091934857124,0.530598973528577,0.998802608278029,"ptsH","NO",NA
"STM2432",1258.30219022886,-0.0864896947920576,0.156782051548207,-0.551655587728192,0.581184343662032,0.998802608278029,"ptsI","NO",NA
"STM2433",813.567209165861,-0.158536025733136,0.145189220202828,-1.09192697303327,0.274865200835176,0.998802608278029,"crr","NO",NA
"STM2434",7.33955932920614,0.0456336448188553,0.583702831081651,0.078179584522988,0.937685201495908,0.998802608278029,NA,"NO",NA
"STM2435",31.4945101329267,-0.125319537459948,0.383981322601816,-0.32636883640797,0.744145312737098,0.998802608278029,"pdxK","NO",NA
"STM2436",15.6655593907875,-0.0780639009147877,0.343840570969131,-0.227035165439497,0.820396397982637,0.998802608278029,"ptsJ","NO",NA
"STM2437",14.136701454025,0.108569182659371,0.390879483941506,0.27775615533615,0.781199550210595,0.998802608278029,"yfeJ","NO",NA
"STM2438",10.1992719288223,0.0555096125643978,0.434468012276035,0.127764555723219,0.898335300559508,0.998802608278029,"yfeK","NO",NA
"STM2439",14.0132762545691,-0.24435361422246,0.322864890975235,-0.756829314839323,0.449152127657431,0.998802608278029,"yfeL","NO",NA
"STM2440",22.6380191079609,0.108469482464941,0.295886401234794,0.366591644672672,0.713923641553533,0.998802608278029,"cysM","NO",NA
"STM2441",15.8087519563674,0.0675909523582804,0.380258904571816,0.177749821360239,0.858919456423922,0.998802608278029,"cysA","NO",NA
"STM2442",4.89955584011639,-0.288044229839431,0.585134814108163,-0.492269854560706,0.622528587870018,0.998802608278029,"cysW","NO",NA
"STM2443",28.0345331865118,0.0940495722447103,0.337019965949976,0.279062316025128,0.780197002177018,0.998802608278029,"cysU","NO",NA
"STM2444",23.0350007690929,-0.177172928354254,0.319313516367125,-0.554855711621528,0.578993357006437,0.998802608278029,"cysP","NO",NA
"STM2445",1020.53134305838,-0.0813657584574379,0.324315922837371,-0.250884254296201,0.801903598415207,0.998802608278029,"ucpA","NO",NA
"STM2446",356.332049672582,-0.125756958173742,0.249281226922707,-0.504478254243891,0.613925339546094,0.998802608278029,NA,"NO",NA
"STM2447",42.3661251034188,-0.216772207600789,0.241734520920358,-0.896736662912151,0.369859452107956,0.998802608278029,NA,"NO",NA
"STM2448",13.4980462347845,-0.0888106912321444,0.388278628803509,-0.228729280068328,0.819079335793761,0.998802608278029,"yfeZ","NO",NA
"STM2449",42.6519128588076,0.126770484568056,0.368555759526057,0.343965550100415,0.73087219411387,0.998802608278029,NA,"NO",NA
"STM2450",41.1679023083591,0.117584835233633,0.222894200098199,0.527536540573195,0.597821048291575,0.998802608278029,"amiA","NO",NA
